country,year,value,region,indicator
BHR,2018,42.05656,Eastern Mediterranean,NCD_UNDER70
ALB,2017,18.1843,Europe,NCD_UNDER70
BHS,2012,48.46899,Americas,NCD_UNDER70
SRB,2017,29.10764,Europe,NCD_UNDER70
BGR,2010,30.44149,Europe,NCD_UNDER70
ERI,2014,61.44568,Africa,NCD_UNDER70
BRA,2018,42.60042,Americas,NCD_UNDER70
LVA,2016,17.52788,Europe,NCD_UNDER70
NAM,2006,65.42341,Africa,NCD_UNDER70
SUR,2021,55.56349,Americas,NCD_UNDER70
WB_HI,2019,20.01228,NA,NCD_UNDER70
CAF,2007,62.11015,Africa,NCD_UNDER70
KEN,2001,65.76531,Africa,NCD_UNDER70
MDG,2000,64.7289,Africa,NCD_UNDER70
FIN,2021,18.89616,Europe,NCD_UNDER70
SSD,2017,67.95616,Africa,NCD_UNDER70
GRD,2013,32.96859,Americas,NCD_UNDER70
CHL,2010,39.39504,Americas,NCD_UNDER70
MNG,2000,65.98071,Western Pacific,NCD_UNDER70
JOR,2018,61.92753,Eastern Mediterranean,NCD_UNDER70
BGR,2008,39.8431,Europe,NCD_UNDER70
DZA,2021,31.03439,Africa,NCD_UNDER70
SWZ,2019,56.3518,Africa,NCD_UNDER70
BRA,2004,45.10509,Americas,NCD_UNDER70
AZE,2010,39.86414,Europe,NCD_UNDER70
MDA,2017,31.36811,Europe,NCD_UNDER70
PNG,2016,67.67188,Western Pacific,NCD_UNDER70
EUR,2020,37.88723,NA,NCD_UNDER70
BGR,2020,36.91496,Europe,NCD_UNDER70
ARM,2001,51.96301,Europe,NCD_UNDER70
BIH,2017,18.22135,Europe,NCD_UNDER70
VUT,2003,60.02752,Western Pacific,NCD_UNDER70
KIR,2000,75.81326,Western Pacific,NCD_UNDER70
ZWE,2012,59.45827,Africa,NCD_UNDER70
LAO,2000,59.68064,Western Pacific,NCD_UNDER70
KGZ,2012,48.78164,Europe,NCD_UNDER70
OMN,2009,55.13588,Eastern Mediterranean,NCD_UNDER70
USA,2006,24.00809,Americas,NCD_UNDER70
GBR,2001,30.50971,Europe,NCD_UNDER70
SLV,2021,44.65531,Americas,NCD_UNDER70
HND,2011,49.76371,Americas,NCD_UNDER70
FIN,2018,14.37349,Europe,NCD_UNDER70
POL,2011,34.99334,Europe,NCD_UNDER70
CAF,2003,74.05119,Africa,NCD_UNDER70
DEU,2021,14.829040000000001,Europe,NCD_UNDER70
ZWE,2018,61.24647,Africa,NCD_UNDER70
IDN,2007,51.91687,South-East Asia,NCD_UNDER70
GMB,2014,64.22702,Africa,NCD_UNDER70
VUT,2010,61.32695,Western Pacific,NCD_UNDER70
NOR,2015,21.45244,Europe,NCD_UNDER70
BLR,2015,21.07046,Europe,NCD_UNDER70
AZE,2001,55.36745,Europe,NCD_UNDER70
MNE,2011,39.42501,Europe,NCD_UNDER70
AUT,2006,33.20103,Europe,NCD_UNDER70
TON,2013,48.26544,Western Pacific,NCD_UNDER70
SVN,2016,16.01043,Europe,NCD_UNDER70
BDI,2011,69.86366,Africa,NCD_UNDER70
WSM,2012,45.08723,Western Pacific,NCD_UNDER70
CAF,2003,59.26486,Africa,NCD_UNDER70
IND,2013,50.39839,South-East Asia,NCD_UNDER70
RWA,2019,63.24018,Africa,NCD_UNDER70
IND,2018,55.18834,South-East Asia,NCD_UNDER70
AMR,2016,38.55221,NA,NCD_UNDER70
ZMB,2015,75.51162,Africa,NCD_UNDER70
CHL,2005,29.54279,Americas,NCD_UNDER70
DOM,2017,47.37721,Americas,NCD_UNDER70
ERI,2015,55.42966,Africa,NCD_UNDER70
GLOBAL,2015,35.1631,NA,NCD_UNDER70
BIH,2017,27.61808,Europe,NCD_UNDER70
COD,2005,64.29056,Africa,NCD_UNDER70
TTO,2009,64.66683,Americas,NCD_UNDER70
ROU,2016,41.24697,Europe,NCD_UNDER70
ALB,2020,4.71129,Europe,NCD_UNDER70
COG,2008,62.54555,Africa,NCD_UNDER70
MRT,2018,50.57525,Africa,NCD_UNDER70
ROU,2002,46.66885,Europe,NCD_UNDER70
TZA,2002,64.49538,Africa,NCD_UNDER70
SOM,2018,72.40453,Eastern Mediterranean,NCD_UNDER70
DJI,2017,60.62933,Eastern Mediterranean,NCD_UNDER70
VUT,2017,59.73615,Western Pacific,NCD_UNDER70
FJI,2017,58.3683,Western Pacific,NCD_UNDER70
KHM,2010,66.51138,Western Pacific,NCD_UNDER70
VCT,2003,33.99847,Americas,NCD_UNDER70
COL,2006,39.74562,Americas,NCD_UNDER70
GTM,2003,61.39166,Americas,NCD_UNDER70
COD,2008,63.74018,Africa,NCD_UNDER70
BHR,2003,49.79337,Eastern Mediterranean,NCD_UNDER70
GNB,2005,62.77852,Africa,NCD_UNDER70
SLV,2016,44.05995,Americas,NCD_UNDER70
ZAF,2018,57.47072,Africa,NCD_UNDER70
BDI,2004,70.65532,Africa,NCD_UNDER70
TON,2002,51.85532,Western Pacific,NCD_UNDER70
MDA,2002,51.03027,Europe,NCD_UNDER70
SUR,2006,52.85731,Americas,NCD_UNDER70
BTN,2017,44.88647,South-East Asia,NCD_UNDER70
GBR,2017,17.87775,Europe,NCD_UNDER70
MNE,2015,38.64807,Europe,NCD_UNDER70
MEX,2008,52.21654,Americas,NCD_UNDER70
CHN,2005,40.88157,Western Pacific,NCD_UNDER70
MAR,2014,52.69884,Eastern Mediterranean,NCD_UNDER70
GHA,2009,62.97152,Africa,NCD_UNDER70
WB_UMI,2019,31.66121,NA,NCD_UNDER70
QAT,2007,64.8548,Eastern Mediterranean,NCD_UNDER70
BRN,2013,57.08804,Western Pacific,NCD_UNDER70
MOZ,2001,66.36508,Africa,NCD_UNDER70
JAM,2015,34.84369,Americas,NCD_UNDER70
URY,2000,26.54445,Americas,NCD_UNDER70
COD,2011,59.13434,Africa,NCD_UNDER70
ZAF,2018,50.66522,Africa,NCD_UNDER70
SVK,2001,47.48458,Europe,NCD_UNDER70
SLV,2009,52.0722,Americas,NCD_UNDER70
SEN,2001,65.93062,Africa,NCD_UNDER70
VEN,2017,49.09373,Americas,NCD_UNDER70
SAU,2004,62.39283,Eastern Mediterranean,NCD_UNDER70
LBN,2002,47.95811,Eastern Mediterranean,NCD_UNDER70
PRK,2008,38.48915,South-East Asia,NCD_UNDER70
NAM,2019,45.5875,Africa,NCD_UNDER70
WSM,2003,51.99247,Western Pacific,NCD_UNDER70
LCA,2012,51.11108,Americas,NCD_UNDER70
AFG,2001,71.74717,Eastern Mediterranean,NCD_UNDER70
CHE,2003,15.41305,Europe,NCD_UNDER70
TJK,2002,52.95656,Europe,NCD_UNDER70
PAN,2005,46.12816,Americas,NCD_UNDER70
THA,2005,55.20388,South-East Asia,NCD_UNDER70
IDN,2002,59.65475,South-East Asia,NCD_UNDER70
SSD,2021,70.09439,Africa,NCD_UNDER70
ISL,2017,21.96391,Europe,NCD_UNDER70
PNG,2019,67.87656,Western Pacific,NCD_UNDER70
MYS,2011,41.81122,Western Pacific,NCD_UNDER70
GMB,2020,65.56117,Africa,NCD_UNDER70
CIV,2003,67.5208,Africa,NCD_UNDER70
MKD,2004,37.02598,Europe,NCD_UNDER70
SVN,2000,35.92706,Europe,NCD_UNDER70
COM,2019,54.63582,Africa,NCD_UNDER70
BFA,2020,66.52472,Africa,NCD_UNDER70
AUS,2018,23.13795,Western Pacific,NCD_UNDER70
MDV,2005,44.46738,South-East Asia,NCD_UNDER70
BGR,2019,29.42254,Europe,NCD_UNDER70
GUY,2018,64.23942,Americas,NCD_UNDER70
STP,2007,50.22895,Africa,NCD_UNDER70
PRI,2008,21.03395,Americas,NCD_UNDER70
BHR,2015,50.7471,Eastern Mediterranean,NCD_UNDER70
DJI,2007,63.84275,Eastern Mediterranean,NCD_UNDER70
CAF,2019,70.97686,Africa,NCD_UNDER70
KGZ,2011,58.76698,Europe,NCD_UNDER70
BRN,2020,52.96386,Western Pacific,NCD_UNDER70
WSM,2004,51.12355,Western Pacific,NCD_UNDER70
ESP,2013,27.23258,Europe,NCD_UNDER70
GLOBAL,2004,49.83533,NA,NCD_UNDER70
SYC,2001,55.23943,Africa,NCD_UNDER70
IRQ,2019,52.66771,Eastern Mediterranean,NCD_UNDER70
SYC,2009,53.0304,Africa,NCD_UNDER70
VEN,2010,41.56911,Americas,NCD_UNDER70
HND,2008,57.33137,Americas,NCD_UNDER70
EMR,2004,55.59993,NA,NCD_UNDER70
CHN,2017,27.95011,Western Pacific,NCD_UNDER70
SYR,2000,46.60934,Eastern Mediterranean,NCD_UNDER70
DOM,2012,55.87588,Americas,NCD_UNDER70
KAZ,2002,67.19215,Europe,NCD_UNDER70
FRA,2001,34.88816,Europe,NCD_UNDER70
EMR,2019,51.98492,NA,NCD_UNDER70
ARE,2016,52.36169,Eastern Mediterranean,NCD_UNDER70
DJI,2004,66.68029,Eastern Mediterranean,NCD_UNDER70
MRT,2006,56.94571,Africa,NCD_UNDER70
MRT,2000,67.95856,Africa,NCD_UNDER70
ETH,2009,67.4939,Africa,NCD_UNDER70
SLV,2012,43.06015,Americas,NCD_UNDER70
PSE,2004,49.54412,Eastern Mediterranean,NCD_UNDER70
COG,2010,62.92074,Africa,NCD_UNDER70
ERI,2013,62.56762,Africa,NCD_UNDER70
POL,2011,23.33693,Europe,NCD_UNDER70
CHN,2002,32.85308,Western Pacific,NCD_UNDER70
ALB,2019,6.94765,Europe,NCD_UNDER70
UZB,2019,43.70932,Europe,NCD_UNDER70
TJK,2007,51.95445,Europe,NCD_UNDER70
CRI,2006,43.93649,Americas,NCD_UNDER70
CPV,2015,33.15319,Africa,NCD_UNDER70
CAN,2020,32.49732,Americas,NCD_UNDER70
SLB,2021,66.58868,Western Pacific,NCD_UNDER70
GMB,2015,63.9864,Africa,NCD_UNDER70
SVN,2000,47.96671,Europe,NCD_UNDER70
CYP,2012,30.67193,Europe,NCD_UNDER70
BWA,2006,48.08537,Africa,NCD_UNDER70
ROU,2005,36.05024,Europe,NCD_UNDER70
RWA,2010,64.05975,Africa,NCD_UNDER70
WPR,2020,26.83057,NA,NCD_UNDER70
SGP,2013,47.41519,Western Pacific,NCD_UNDER70
MYS,2015,50.74516,Western Pacific,NCD_UNDER70
IND,2003,62.86783,South-East Asia,NCD_UNDER70
TUR,2016,46.01964,Europe,NCD_UNDER70
USA,2000,35.47504,Americas,NCD_UNDER70
SWZ,2011,68.20799,Africa,NCD_UNDER70
BGD,2020,44.06084,South-East Asia,NCD_UNDER70
STP,2020,55.45329,Africa,NCD_UNDER70
BHR,2017,41.50498,Eastern Mediterranean,NCD_UNDER70
LUX,2021,16.43072,Europe,NCD_UNDER70
TZA,2010,59.24707,Africa,NCD_UNDER70
VCT,2005,41.3339,Americas,NCD_UNDER70
DJI,2000,65.68005,Eastern Mediterranean,NCD_UNDER70
PRY,2003,53.34918,Americas,NCD_UNDER70
BRB,2016,36.191,Americas,NCD_UNDER70
DNK,2006,21.64352,Europe,NCD_UNDER70
GUY,2012,58.27163,Americas,NCD_UNDER70
KIR,2009,76.68183,Western Pacific,NCD_UNDER70
NAM,2004,58.49951,Africa,NCD_UNDER70
SLV,2009,45.16677,Americas,NCD_UNDER70
NER,2009,78.04392,Africa,NCD_UNDER70
NGA,2007,64.59269,Africa,NCD_UNDER70
NAM,2009,49.43322,Africa,NCD_UNDER70
PNG,2010,67.68903,Western Pacific,NCD_UNDER70
LBR,2009,65.40143,Africa,NCD_UNDER70
MEX,2014,45.17204,Americas,NCD_UNDER70
BIH,2018,17.70848,Europe,NCD_UNDER70
STP,2010,54.12485,Africa,NCD_UNDER70
USA,2011,32.531,Americas,NCD_UNDER70
PAN,2011,39.38739,Americas,NCD_UNDER70
PRT,2014,21.24581,Europe,NCD_UNDER70
ATG,2010,37.13465,Americas,NCD_UNDER70
SYR,2010,41.03444,Eastern Mediterranean,NCD_UNDER70
AFR,2008,62.20097,NA,NCD_UNDER70
JOR,2005,47.16053,Eastern Mediterranean,NCD_UNDER70
GNB,2002,56.12028,Africa,NCD_UNDER70
AGO,2003,68.17574,Africa,NCD_UNDER70
COL,2015,34.959,Americas,NCD_UNDER70
NER,2003,75.0892,Africa,NCD_UNDER70
GMB,2016,61.95204,Africa,NCD_UNDER70
KEN,2010,65.01243,Africa,NCD_UNDER70
NER,2011,69.04962,Africa,NCD_UNDER70
PRK,2021,31.73828,South-East Asia,NCD_UNDER70
SYR,2019,47.34525,Eastern Mediterranean,NCD_UNDER70
FIN,2000,27.52332,Europe,NCD_UNDER70
BLZ,2021,58.36079,Americas,NCD_UNDER70
THA,2006,48.17975,South-East Asia,NCD_UNDER70
COM,2021,55.45428,Africa,NCD_UNDER70
PRY,2016,53.1637,Americas,NCD_UNDER70
TLS,2006,70.62099,South-East Asia,NCD_UNDER70
ECU,2010,47.66857,Americas,NCD_UNDER70
CZE,2011,31.25109,Europe,NCD_UNDER70
KEN,2011,63.65284,Africa,NCD_UNDER70
GNB,2012,62.94608,Africa,NCD_UNDER70
PAK,2002,63.43892,Eastern Mediterranean,NCD_UNDER70
HRV,2008,18.24248,Europe,NCD_UNDER70
RWA,2021,62.64656,Africa,NCD_UNDER70
ZWE,2003,46.96075,Africa,NCD_UNDER70
NIC,2011,55.33334,Americas,NCD_UNDER70
KOR,2003,55.28874,Western Pacific,NCD_UNDER70
AZE,2016,45.62895,Europe,NCD_UNDER70
SEN,2014,59.51092,Africa,NCD_UNDER70
MRT,2017,49.85937,Africa,NCD_UNDER70
DNK,2016,29.42159,Europe,NCD_UNDER70
TGO,2018,72.91122,Africa,NCD_UNDER70
PER,2011,44.50927,Americas,NCD_UNDER70
DOM,2013,57.06846,Americas,NCD_UNDER70
NIC,2012,60.8766,Americas,NCD_UNDER70
COG,2014,59.85366,Africa,NCD_UNDER70
TTO,2003,58.05375,Americas,NCD_UNDER70
IND,2007,56.61582,South-East Asia,NCD_UNDER70
BEL,2000,25.19226,Europe,NCD_UNDER70
MWI,2002,53.60996,Africa,NCD_UNDER70
COG,2011,58.56311,Africa,NCD_UNDER70
ARM,2017,25.64011,Europe,NCD_UNDER70
PER,2001,55.14652,Americas,NCD_UNDER70
LAO,2004,66.82371,Western Pacific,NCD_UNDER70
TCD,2005,71.03226,Africa,NCD_UNDER70
MKD,2000,32.14439,Europe,NCD_UNDER70
SLV,2013,35.39153,Americas,NCD_UNDER70
SYR,2017,57.80994,Eastern Mediterranean,NCD_UNDER70
CPV,2002,48.39437,Africa,NCD_UNDER70
MEX,2012,51.69704,Americas,NCD_UNDER70
GBR,2021,18.67876,Europe,NCD_UNDER70
CYP,2018,29.19902,Europe,NCD_UNDER70
UGA,2004,60.96764,Africa,NCD_UNDER70
LTU,2010,20.02461,Europe,NCD_UNDER70
DZA,2018,46.98682,Africa,NCD_UNDER70
TJK,2002,57.2027,Europe,NCD_UNDER70
UKR,2009,23.62032,Europe,NCD_UNDER70
SVN,2004,21.953,Europe,NCD_UNDER70
MAR,2006,50.91255,Eastern Mediterranean,NCD_UNDER70
BHR,2018,47.64848,Eastern Mediterranean,NCD_UNDER70
SWE,2010,23.87601,Europe,NCD_UNDER70
KOR,2005,52.21921,Western Pacific,NCD_UNDER70
NIC,2006,59.92049,Americas,NCD_UNDER70
SVN,2008,18.69629,Europe,NCD_UNDER70
YEM,2007,61.06608,Eastern Mediterranean,NCD_UNDER70
BIH,2019,17.78151,Europe,NCD_UNDER70
HND,2004,53.93059,Americas,NCD_UNDER70
NGA,2010,64.92641,Africa,NCD_UNDER70
RUS,2009,27.07571,Europe,NCD_UNDER70
AZE,2014,43.09004,Europe,NCD_UNDER70
PRK,2015,43.12276,South-East Asia,NCD_UNDER70
NGA,2017,65.39289,Africa,NCD_UNDER70
SDN,2016,60.9104,Eastern Mediterranean,NCD_UNDER70
ISL,2009,21.01277,Europe,NCD_UNDER70
NPL,2007,58.69007,South-East Asia,NCD_UNDER70
ARE,2005,41.48363,Eastern Mediterranean,NCD_UNDER70
NOR,2012,16.82086,Europe,NCD_UNDER70
GNQ,2003,61.87729,Africa,NCD_UNDER70
CZE,2010,31.47471,Europe,NCD_UNDER70
BRA,2011,46.7476,Americas,NCD_UNDER70
MRT,2010,50.03751,Africa,NCD_UNDER70
IDN,2009,58.68889,South-East Asia,NCD_UNDER70
MRT,2004,57.67685,Africa,NCD_UNDER70
IDN,2010,58.29602,South-East Asia,NCD_UNDER70
KHM,2021,61.55487,Western Pacific,NCD_UNDER70
KWT,2009,65.34796,Eastern Mediterranean,NCD_UNDER70
COG,2005,54.45579,Africa,NCD_UNDER70
WB_HI,2020,27.18237,NA,NCD_UNDER70
COD,2003,69.01851,Africa,NCD_UNDER70
PER,2002,54.78668,Americas,NCD_UNDER70
NIC,2001,60.82594,Americas,NCD_UNDER70
UGA,2017,61.16512,Africa,NCD_UNDER70
KOR,2019,37.31942,Western Pacific,NCD_UNDER70
GHA,2016,62.5749,Africa,NCD_UNDER70
PRK,2003,43.73075,South-East Asia,NCD_UNDER70
BTN,2006,54.26922,South-East Asia,NCD_UNDER70
GHA,2021,58.22,Africa,NCD_UNDER70
LUX,2010,30.84869,Europe,NCD_UNDER70
NAM,2010,64.06459,Africa,NCD_UNDER70
ZWE,2016,60.94501,Africa,NCD_UNDER70
SWE,2015,17.78488,Europe,NCD_UNDER70
CZE,2020,16.94649,Europe,NCD_UNDER70
LBY,2017,55.3729,Eastern Mediterranean,NCD_UNDER70
GEO,2014,19.03053,Europe,NCD_UNDER70
LBN,2020,42.52502,Eastern Mediterranean,NCD_UNDER70
IRL,2011,32.46898,Europe,NCD_UNDER70
WB_UMI,2020,37.07158,NA,NCD_UNDER70
LSO,2001,61.79182,Africa,NCD_UNDER70
PRY,2005,52.34457,Americas,NCD_UNDER70
TJK,2021,56.97411,Europe,NCD_UNDER70
BTN,2019,40.22404,South-East Asia,NCD_UNDER70
FRA,2008,32.2757,Europe,NCD_UNDER70
ITA,2004,15.08177,Europe,NCD_UNDER70
CRI,2019,31.99326,Americas,NCD_UNDER70
MLI,2008,70.63749,Africa,NCD_UNDER70
LBY,2002,59.73274,Eastern Mediterranean,NCD_UNDER70
TTO,2007,58.50579,Americas,NCD_UNDER70
SGP,2020,41.74012,Western Pacific,NCD_UNDER70
ATG,2003,35.21729,Americas,NCD_UNDER70
MLI,2014,71.08808,Africa,NCD_UNDER70
EUR,2006,24.30997,NA,NCD_UNDER70
MLI,2005,67.20382,Africa,NCD_UNDER70
MWI,2019,55.83533,Africa,NCD_UNDER70
VNM,2007,37.45608,Western Pacific,NCD_UNDER70
MUS,2006,50.48443,Africa,NCD_UNDER70
ARE,2014,67.13131,Eastern Mediterranean,NCD_UNDER70
LCA,2002,47.49401,Americas,NCD_UNDER70
TTO,2012,65.13603,Americas,NCD_UNDER70
BRN,2019,52.47464,Western Pacific,NCD_UNDER70
ECU,2011,40.90653,Americas,NCD_UNDER70
TON,2016,50.45485,Western Pacific,NCD_UNDER70
MMR,2015,63.60044,South-East Asia,NCD_UNDER70
UKR,2008,54.82464,Europe,NCD_UNDER70
SVN,2020,33.57174,Europe,NCD_UNDER70
ALB,2015,16.62601,Europe,NCD_UNDER70
COL,2004,43.15042,Americas,NCD_UNDER70
FJI,2017,65.63799,Western Pacific,NCD_UNDER70
FSM,2017,78.11414,Western Pacific,NCD_UNDER70
BEL,2006,30.088,Europe,NCD_UNDER70
YEM,2006,60.56964,Eastern Mediterranean,NCD_UNDER70
SYR,2000,61.15426,Eastern Mediterranean,NCD_UNDER70
CHL,2012,28.69128,Americas,NCD_UNDER70
SVN,2020,14.81885,Europe,NCD_UNDER70
TZA,2013,65.86656,Africa,NCD_UNDER70
SDN,2001,58.12699,Eastern Mediterranean,NCD_UNDER70
BLR,2013,35.06811,Europe,NCD_UNDER70
GLOBAL,2013,35.03889,NA,NCD_UNDER70
NZL,2000,23.9721,Western Pacific,NCD_UNDER70
IRQ,2014,64.83589,Eastern Mediterranean,NCD_UNDER70
BGD,2019,50.7287,South-East Asia,NCD_UNDER70
BEL,2016,28.17098,Europe,NCD_UNDER70
TZA,2000,68.25394,Africa,NCD_UNDER70
IRL,2011,22.52634,Europe,NCD_UNDER70
LKA,2004,37.87864,South-East Asia,NCD_UNDER70
CIV,2002,64.86879,Africa,NCD_UNDER70
ESP,2005,29.15009,Europe,NCD_UNDER70
LKA,2001,58.01108,South-East Asia,NCD_UNDER70
ZMB,2018,73.56547,Africa,NCD_UNDER70
COM,2002,55.43773,Africa,NCD_UNDER70
NZL,2000,28.39794,Western Pacific,NCD_UNDER70
COM,2007,54.44427,Africa,NCD_UNDER70
TUR,2012,46.84659,Europe,NCD_UNDER70
CAN,2010,26.8624,Americas,NCD_UNDER70
TLS,2007,66.58752,South-East Asia,NCD_UNDER70
PRK,2002,46.49939,South-East Asia,NCD_UNDER70
GMB,2001,58.00432,Africa,NCD_UNDER70
TCD,2010,73.31149,Africa,NCD_UNDER70
NPL,2018,47.69823,South-East Asia,NCD_UNDER70
GRD,2003,37.31344,Americas,NCD_UNDER70
WB_LMI,2010,52.55244,NA,NCD_UNDER70
NLD,2002,32.63541,Europe,NCD_UNDER70
PAN,2020,34.42877,Americas,NCD_UNDER70
BOL,2003,46.96232,Americas,NCD_UNDER70
IRN,2012,54.51305,Eastern Mediterranean,NCD_UNDER70
BTN,2009,49.95367,South-East Asia,NCD_UNDER70
HUN,2004,37.98101,Europe,NCD_UNDER70
FSM,2010,77.67763,Western Pacific,NCD_UNDER70
ITA,2021,16.50478,Europe,NCD_UNDER70
HUN,2002,27.16637,Europe,NCD_UNDER70
ESP,2015,19.25273,Europe,NCD_UNDER70
LTU,2000,37.53516,Europe,NCD_UNDER70
EST,2014,28.25525,Europe,NCD_UNDER70
AGO,2015,69.53413,Africa,NCD_UNDER70
GHA,2000,70.19341,Africa,NCD_UNDER70
KIR,2018,61.62456,Western Pacific,NCD_UNDER70
SVK,2021,21.63439,Europe,NCD_UNDER70
SWE,2011,14.5604,Europe,NCD_UNDER70
NZL,2014,25.15728,Western Pacific,NCD_UNDER70
PRY,2015,50.20464,Americas,NCD_UNDER70
AUS,2019,23.05305,Western Pacific,NCD_UNDER70
SUR,2018,61.8041,Americas,NCD_UNDER70
PNG,2009,67.59721,Western Pacific,NCD_UNDER70
COG,2014,64.19522,Africa,NCD_UNDER70
ISR,2008,24.732,Europe,NCD_UNDER70
CUB,2005,32.46558,Americas,NCD_UNDER70
USA,2010,25.16975,Americas,NCD_UNDER70
BRB,2021,35.32879,Americas,NCD_UNDER70
UZB,2013,47.64114,Europe,NCD_UNDER70
ESP,2005,21.58593,Europe,NCD_UNDER70
CHL,2008,30.03613,Americas,NCD_UNDER70
CRI,2001,37.90017,Americas,NCD_UNDER70
TJK,2018,52.20789,Europe,NCD_UNDER70
CUB,2004,33.3805,Americas,NCD_UNDER70
JPN,2006,31.97255,Western Pacific,NCD_UNDER70
PAN,2003,46.53939,Americas,NCD_UNDER70
EMR,2012,62.05674,NA,NCD_UNDER70
KGZ,2020,47.53905,Europe,NCD_UNDER70
MNG,2018,71.6133,Western Pacific,NCD_UNDER70
KIR,2017,77.21758,Western Pacific,NCD_UNDER70
BGD,2017,57.12149,South-East Asia,NCD_UNDER70
GBR,2011,28.96745,Europe,NCD_UNDER70
SEN,2002,66.4248,Africa,NCD_UNDER70
ROU,2012,20.84756,Europe,NCD_UNDER70
AFR,2011,65.82631,NA,NCD_UNDER70
BEN,2001,56.70091,Africa,NCD_UNDER70
GEO,2005,26.84734,Europe,NCD_UNDER70
MLT,2019,17.80187,Europe,NCD_UNDER70
KWT,2018,72.15759,Eastern Mediterranean,NCD_UNDER70
GMB,2007,59.89711,Africa,NCD_UNDER70
IRN,2005,56.62013,Eastern Mediterranean,NCD_UNDER70
GLOBAL,2000,38.27402,NA,NCD_UNDER70
KWT,2000,68.19971,Eastern Mediterranean,NCD_UNDER70
HTI,2013,63.33383,Americas,NCD_UNDER70
MLI,2018,71.79861,Africa,NCD_UNDER70
CHE,2014,25.83854,Europe,NCD_UNDER70
IDN,2016,51.96282,South-East Asia,NCD_UNDER70
ITA,2015,16.541,Europe,NCD_UNDER70
AGO,2021,62.30403,Africa,NCD_UNDER70
AFR,2000,60.2951,NA,NCD_UNDER70
SYR,2016,47.06815,Eastern Mediterranean,NCD_UNDER70
TJK,2015,49.40891,Europe,NCD_UNDER70
FSM,2013,71.34596,Western Pacific,NCD_UNDER70
KIR,2011,77.15833,Western Pacific,NCD_UNDER70
RUS,2010,26.13353,Europe,NCD_UNDER70
BIH,2000,34.29408,Europe,NCD_UNDER70
WSM,2001,47.72697,Western Pacific,NCD_UNDER70
GNB,2019,66.09615,Africa,NCD_UNDER70
BHS,2015,46.52417,Americas,NCD_UNDER70
VEN,2003,47.416,Americas,NCD_UNDER70
PRK,2000,58.36065,South-East Asia,NCD_UNDER70
SYR,2012,59.11499,Eastern Mediterranean,NCD_UNDER70
QAT,2017,57.98869,Eastern Mediterranean,NCD_UNDER70
GTM,2017,58.14048,Americas,NCD_UNDER70
MKD,2020,28.51667,Europe,NCD_UNDER70
PRK,2018,50.76473,South-East Asia,NCD_UNDER70
EST,2003,49.80609,Europe,NCD_UNDER70
GUY,2012,53.90929,Americas,NCD_UNDER70
MKD,2012,23.38204,Europe,NCD_UNDER70
TGO,2004,67.91571,Africa,NCD_UNDER70
GNB,2000,58.16302,Africa,NCD_UNDER70
IRN,2014,37.86625,Eastern Mediterranean,NCD_UNDER70
GMB,2021,64.8154,Africa,NCD_UNDER70
GAB,2017,42.98559,Africa,NCD_UNDER70
ROU,2005,26.74035,Europe,NCD_UNDER70
COG,2004,63.15284,Africa,NCD_UNDER70
GTM,2006,60.84327,Americas,NCD_UNDER70
PRY,2005,57.91469,Americas,NCD_UNDER70
NAM,2002,50.38619,Africa,NCD_UNDER70
SLV,2018,37.33428,Americas,NCD_UNDER70
LUX,2005,17.57106,Europe,NCD_UNDER70
LAO,2019,61.75014,Western Pacific,NCD_UNDER70
KAZ,2014,61.52697,Europe,NCD_UNDER70
AUS,2016,23.41647,Western Pacific,NCD_UNDER70
FJI,2004,62.70373,Western Pacific,NCD_UNDER70
TKM,2008,65.03663,Europe,NCD_UNDER70
OMN,2000,57.8773,Eastern Mediterranean,NCD_UNDER70
SLE,2011,68.4958,Africa,NCD_UNDER70
PNG,2018,67.59736,Western Pacific,NCD_UNDER70
TUN,2009,40.17399,Eastern Mediterranean,NCD_UNDER70
DZA,2000,47.92624,Africa,NCD_UNDER70
BEN,2013,59.79986,Africa,NCD_UNDER70
TON,2008,50.96495,Western Pacific,NCD_UNDER70
LKA,2018,31.77076,South-East Asia,NCD_UNDER70
BTN,2006,52.46251,South-East Asia,NCD_UNDER70
MWI,2001,57.50624,Africa,NCD_UNDER70
CPV,2002,44.19806,Africa,NCD_UNDER70
KGZ,2019,62.77017,Europe,NCD_UNDER70
BHS,2010,44.04742,Americas,NCD_UNDER70
BRA,2005,44.51732,Americas,NCD_UNDER70
SVK,2013,47.02708,Europe,NCD_UNDER70
HND,2006,58.68884,Americas,NCD_UNDER70
CMR,2012,69.74108,Africa,NCD_UNDER70
ARG,2002,29.54597,Americas,NCD_UNDER70
GRD,2006,34.16756,Americas,NCD_UNDER70
BGR,2005,40.73723,Europe,NCD_UNDER70
BRB,2002,25.53047,Americas,NCD_UNDER70
VNM,2020,32.01188,Western Pacific,NCD_UNDER70
LBR,2006,63.73146,Africa,NCD_UNDER70
CPV,2014,57.48812,Africa,NCD_UNDER70
JPN,2013,26.23677,Western Pacific,NCD_UNDER70
QAT,2013,53.61264,Eastern Mediterranean,NCD_UNDER70
ETH,2011,64.30382,Africa,NCD_UNDER70
GIN,2004,59.93861,Africa,NCD_UNDER70
TTO,2008,58.8904,Americas,NCD_UNDER70
CHN,2009,34.74043,Western Pacific,NCD_UNDER70
